email,leaveType,daysAllocated,year,daysUsed
akosua.bonsu.1721@thenoveltyconcepts.com,Paternity Leave,5,2026,0
kow.yiadom.1722@thenoveltyconcepts.com,Annual Leave,27,2026,0
kow.yiadom.1722@thenoveltyconcepts.com,Sick Leave,15,2026,0
kow.yiadom.1722@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
kow.yiadom.1722@thenoveltyconcepts.com,Casual Leave,8,2026,0
kow.yiadom.1722@thenoveltyconcepts.com,Study Leave,20,2026,0
kow.yiadom.1722@thenoveltyconcepts.com,Paternity Leave,5,2026,0
kwame.adjei.1723@thenoveltyconcepts.com,Annual Leave,18,2026,4
kwame.adjei.1723@thenoveltyconcepts.com,Sick Leave,16,2026,0
kwame.adjei.1723@thenoveltyconcepts.com,Compassionate Leave,8,2026,0
kwame.adjei.1723@thenoveltyconcepts.com,Casual Leave,8,2026,0
kwame.adjei.1723@thenoveltyconcepts.com,Study Leave,20,2026,0
kwame.adjei.1723@thenoveltyconcepts.com,Maternity Leave,60,2026,0
ama.acheampong.1724@thenoveltyconcepts.com,Annual Leave,28,2026,0
ama.acheampong.1724@thenoveltyconcepts.com,Sick Leave,20,2026,0
ama.acheampong.1724@thenoveltyconcepts.com,Compassionate Leave,7,2026,0
ama.acheampong.1724@thenoveltyconcepts.com,Casual Leave,5,2026,0
ama.acheampong.1724@thenoveltyconcepts.com,Study Leave,12,2026,0
ama.acheampong.1724@thenoveltyconcepts.com,Paternity Leave,5,2026,0
ama.kwarteng.1725@thenoveltyconcepts.com,Annual Leave,23,2026,7
ama.kwarteng.1725@thenoveltyconcepts.com,Sick Leave,20,2026,2
ama.kwarteng.1725@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
ama.kwarteng.1725@thenoveltyconcepts.com,Casual Leave,8,2026,0
ama.kwarteng.1725@thenoveltyconcepts.com,Study Leave,14,2026,0
ama.kwarteng.1725@thenoveltyconcepts.com,Paternity Leave,5,2026,0
sampson.nkansah.1726@thenoveltyconcepts.com,Annual Leave,23,2026,10
sampson.nkansah.1726@thenoveltyconcepts.com,Sick Leave,17,2026,0
sampson.nkansah.1726@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
sampson.nkansah.1726@thenoveltyconcepts.com,Casual Leave,6,2026,0
sampson.nkansah.1726@thenoveltyconcepts.com,Study Leave,16,2026,0
sampson.nkansah.1726@thenoveltyconcepts.com,Maternity Leave,60,2026,0
abena.oppong.1727@thenoveltyconcepts.com,Annual Leave,27,2026,0
abena.oppong.1727@thenoveltyconcepts.com,Sick Leave,18,2026,0
abena.oppong.1727@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
abena.oppong.1727@thenoveltyconcepts.com,Casual Leave,5,2026,0
abena.oppong.1727@thenoveltyconcepts.com,Study Leave,15,2026,0
abena.oppong.1727@thenoveltyconcepts.com,Paternity Leave,5,2026,0
akosua.sarpong.1728@thenoveltyconcepts.com,Annual Leave,23,2026,8
akosua.sarpong.1728@thenoveltyconcepts.com,Sick Leave,16,2026,3
akosua.sarpong.1728@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
akosua.sarpong.1728@thenoveltyconcepts.com,Casual Leave,5,2026,0
akosua.sarpong.1728@thenoveltyconcepts.com,Study Leave,17,2026,0
akosua.sarpong.1728@thenoveltyconcepts.com,Maternity Leave,60,2026,0
abigail.asare.1729@thenoveltyconcepts.com,Annual Leave,21,2026,0
abigail.asare.1729@thenoveltyconcepts.com,Sick Leave,20,2026,0
abigail.asare.1729@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
abigail.asare.1729@thenoveltyconcepts.com,Casual Leave,8,2026,0
abigail.asare.1729@thenoveltyconcepts.com,Study Leave,11,2026,0
abigail.asare.1729@thenoveltyconcepts.com,Paternity Leave,5,2026,0
daniel.appiah.1730@thenoveltyconcepts.com,Annual Leave,23,2026,9
daniel.appiah.1730@thenoveltyconcepts.com,Sick Leave,18,2026,0
daniel.appiah.1730@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
daniel.appiah.1730@thenoveltyconcepts.com,Casual Leave,5,2026,0
daniel.appiah.1730@thenoveltyconcepts.com,Study Leave,20,2026,2
daniel.appiah.1730@thenoveltyconcepts.com,Maternity Leave,60,2026,0
blessing.quansah.1731@thenoveltyconcepts.com,Annual Leave,16,2026,0
blessing.quansah.1731@thenoveltyconcepts.com,Sick Leave,17,2026,0
blessing.quansah.1731@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
blessing.quansah.1731@thenoveltyconcepts.com,Casual Leave,6,2026,0
blessing.quansah.1731@thenoveltyconcepts.com,Study Leave,12,2026,0
blessing.quansah.1731@thenoveltyconcepts.com,Paternity Leave,5,2026,0
kojo.turkson.1732@thenoveltyconcepts.com,Annual Leave,29,2026,0
kojo.turkson.1732@thenoveltyconcepts.com,Sick Leave,20,2026,0
kojo.turkson.1732@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
kojo.turkson.1732@thenoveltyconcepts.com,Casual Leave,7,2026,0
kojo.turkson.1732@thenoveltyconcepts.com,Study Leave,18,2026,0
kojo.turkson.1732@thenoveltyconcepts.com,Maternity Leave,60,2026,0
ebenezer.asare.1733@thenoveltyconcepts.com,Annual Leave,23,2026,0
ebenezer.asare.1733@thenoveltyconcepts.com,Sick Leave,21,2026,0
ebenezer.asare.1733@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
ebenezer.asare.1733@thenoveltyconcepts.com,Casual Leave,5,2026,0
ebenezer.asare.1733@thenoveltyconcepts.com,Study Leave,11,2026,0
ebenezer.asare.1733@thenoveltyconcepts.com,Paternity Leave,5,2026,0
akua.annan.1734@thenoveltyconcepts.com,Annual Leave,15,2026,0
akua.annan.1734@thenoveltyconcepts.com,Sick Leave,17,2026,0
akua.annan.1734@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
akua.annan.1734@thenoveltyconcepts.com,Casual Leave,8,2026,0
akua.annan.1734@thenoveltyconcepts.com,Study Leave,17,2026,0
akua.annan.1734@thenoveltyconcepts.com,Maternity Leave,60,2026,0
abena.adu.1735@thenoveltyconcepts.com,Annual Leave,22,2026,0
abena.adu.1735@thenoveltyconcepts.com,Sick Leave,14,2026,0
abena.adu.1735@thenoveltyconcepts.com,Compassionate Leave,8,2026,0
abena.adu.1735@thenoveltyconcepts.com,Casual Leave,6,2026,0
abena.adu.1735@thenoveltyconcepts.com,Study Leave,17,2026,0
abena.adu.1735@thenoveltyconcepts.com,Maternity Leave,60,2026,0
prince.mensah.1736@thenoveltyconcepts.com,Annual Leave,30,2026,0
prince.mensah.1736@thenoveltyconcepts.com,Sick Leave,19,2026,0
prince.mensah.1736@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
prince.mensah.1736@thenoveltyconcepts.com,Casual Leave,8,2026,0
prince.mensah.1736@thenoveltyconcepts.com,Study Leave,15,2026,0
prince.mensah.1736@thenoveltyconcepts.com,Paternity Leave,5,2026,0
kojo.adjei.1737@thenoveltyconcepts.com,Annual Leave,29,2026,0
kojo.adjei.1737@thenoveltyconcepts.com,Sick Leave,17,2026,0
kojo.adjei.1737@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
kojo.adjei.1737@thenoveltyconcepts.com,Casual Leave,10,2026,0
kojo.adjei.1737@thenoveltyconcepts.com,Study Leave,18,2026,0
kojo.adjei.1737@thenoveltyconcepts.com,Maternity Leave,60,2026,0
maame.annan.1738@thenoveltyconcepts.com,Annual Leave,16,2026,0
maame.annan.1738@thenoveltyconcepts.com,Sick Leave,21,2026,0
maame.annan.1738@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
maame.annan.1738@thenoveltyconcepts.com,Casual Leave,7,2026,0
maame.annan.1738@thenoveltyconcepts.com,Study Leave,13,2026,0
maame.annan.1738@thenoveltyconcepts.com,Maternity Leave,60,2026,0
kwame.nkansah.1739@thenoveltyconcepts.com,Annual Leave,26,2026,0
kwame.nkansah.1739@thenoveltyconcepts.com,Sick Leave,14,2026,0
kwame.nkansah.1739@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
kwame.nkansah.1739@thenoveltyconcepts.com,Casual Leave,6,2026,0
kwame.nkansah.1739@thenoveltyconcepts.com,Study Leave,14,2026,0
kwame.nkansah.1739@thenoveltyconcepts.com,Maternity Leave,60,2026,0
ebenezer.appiah.1740@thenoveltyconcepts.com,Annual Leave,28,2026,6
ebenezer.appiah.1740@thenoveltyconcepts.com,Sick Leave,15,2026,0
ebenezer.appiah.1740@thenoveltyconcepts.com,Compassionate Leave,10,2026,2
ebenezer.appiah.1740@thenoveltyconcepts.com,Casual Leave,5,2026,0
ebenezer.appiah.1740@thenoveltyconcepts.com,Study Leave,14,2026,0
ebenezer.appiah.1740@thenoveltyconcepts.com,Maternity Leave,60,2026,0
abigail.gyamfi.1741@thenoveltyconcepts.com,Annual Leave,29,2026,0
abigail.gyamfi.1741@thenoveltyconcepts.com,Sick Leave,15,2026,0
abigail.gyamfi.1741@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
abigail.gyamfi.1741@thenoveltyconcepts.com,Casual Leave,9,2026,0
abigail.gyamfi.1741@thenoveltyconcepts.com,Study Leave,14,2026,0
abigail.gyamfi.1741@thenoveltyconcepts.com,Paternity Leave,5,2026,0
michael.yiadom.1742@thenoveltyconcepts.com,Annual Leave,25,2026,8
michael.yiadom.1742@thenoveltyconcepts.com,Sick Leave,18,2026,0
michael.yiadom.1742@thenoveltyconcepts.com,Compassionate Leave,9,2026,1
michael.yiadom.1742@thenoveltyconcepts.com,Casual Leave,9,2026,0
michael.yiadom.1742@thenoveltyconcepts.com,Study Leave,20,2026,0
michael.yiadom.1742@thenoveltyconcepts.com,Paternity Leave,5,2026,0
akua.sarpong.1743@thenoveltyconcepts.com,Annual Leave,19,2026,0
akua.sarpong.1743@thenoveltyconcepts.com,Sick Leave,14,2026,0
akua.sarpong.1743@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
akua.sarpong.1743@thenoveltyconcepts.com,Casual Leave,8,2026,0
akua.sarpong.1743@thenoveltyconcepts.com,Study Leave,14,2026,0
akua.sarpong.1743@thenoveltyconcepts.com,Maternity Leave,60,2026,0
kwaku.sarpong.1744@thenoveltyconcepts.com,Annual Leave,28,2026,0
kwaku.sarpong.1744@thenoveltyconcepts.com,Sick Leave,17,2026,0
kwaku.sarpong.1744@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
kwaku.sarpong.1744@thenoveltyconcepts.com,Casual Leave,7,2026,0
kwaku.sarpong.1744@thenoveltyconcepts.com,Study Leave,15,2026,0
kwaku.sarpong.1744@thenoveltyconcepts.com,Paternity Leave,5,2026,0
maame.danquah.1745@thenoveltyconcepts.com,Annual Leave,26,2026,0
maame.danquah.1745@thenoveltyconcepts.com,Sick Leave,14,2026,0
maame.danquah.1745@thenoveltyconcepts.com,Compassionate Leave,8,2026,0
maame.danquah.1745@thenoveltyconcepts.com,Casual Leave,6,2026,0
maame.danquah.1745@thenoveltyconcepts.com,Study Leave,17,2026,0
maame.danquah.1745@thenoveltyconcepts.com,Maternity Leave,60,2026,0
prince.quansah.1746@thenoveltyconcepts.com,Annual Leave,17,2026,0
prince.quansah.1746@thenoveltyconcepts.com,Sick Leave,19,2026,0
prince.quansah.1746@thenoveltyconcepts.com,Compassionate Leave,7,2026,0
prince.quansah.1746@thenoveltyconcepts.com,Casual Leave,5,2026,0
prince.quansah.1746@thenoveltyconcepts.com,Study Leave,19,2026,0
prince.quansah.1746@thenoveltyconcepts.com,Maternity Leave,60,2026,0
maame.donkor.1747@thenoveltyconcepts.com,Annual Leave,20,2026,10
maame.donkor.1747@thenoveltyconcepts.com,Sick Leave,18,2026,0
maame.donkor.1747@thenoveltyconcepts.com,Compassionate Leave,8,2026,0
maame.donkor.1747@thenoveltyconcepts.com,Casual Leave,6,2026,0
maame.donkor.1747@thenoveltyconcepts.com,Study Leave,13,2026,3
maame.donkor.1747@thenoveltyconcepts.com,Maternity Leave,60,2026,0
ama.quansah.1748@thenoveltyconcepts.com,Annual Leave,27,2026,6
ama.quansah.1748@thenoveltyconcepts.com,Sick Leave,18,2026,2
ama.quansah.1748@thenoveltyconcepts.com,Compassionate Leave,8,2026,0
ama.quansah.1748@thenoveltyconcepts.com,Casual Leave,5,2026,0
ama.quansah.1748@thenoveltyconcepts.com,Study Leave,12,2026,0
ama.quansah.1748@thenoveltyconcepts.com,Paternity Leave,5,2026,0
kwaku.baah.1749@thenoveltyconcepts.com,Annual Leave,24,2026,0
kwaku.baah.1749@thenoveltyconcepts.com,Sick Leave,17,2026,0
kwaku.baah.1749@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
kwaku.baah.1749@thenoveltyconcepts.com,Casual Leave,5,2026,0
kwaku.baah.1749@thenoveltyconcepts.com,Study Leave,10,2026,0
kwaku.baah.1749@thenoveltyconcepts.com,Maternity Leave,60,2026,0
kwesi.mensah.1750@thenoveltyconcepts.com,Annual Leave,29,2026,6
kwesi.mensah.1750@thenoveltyconcepts.com,Sick Leave,17,2026,0
kwesi.mensah.1750@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
kwesi.mensah.1750@thenoveltyconcepts.com,Casual Leave,9,2026,0
kwesi.mensah.1750@thenoveltyconcepts.com,Study Leave,18,2026,0
kwesi.mensah.1750@thenoveltyconcepts.com,Maternity Leave,60,2026,0
kwesi.danquah.1751@thenoveltyconcepts.com,Annual Leave,15,2026,2
kwesi.danquah.1751@thenoveltyconcepts.com,Sick Leave,19,2026,1
kwesi.danquah.1751@thenoveltyconcepts.com,Compassionate Leave,7,2026,0
kwesi.danquah.1751@thenoveltyconcepts.com,Casual Leave,6,2026,0
kwesi.danquah.1751@thenoveltyconcepts.com,Study Leave,15,2026,0
kwesi.danquah.1751@thenoveltyconcepts.com,Maternity Leave,60,2026,0
patricia.asare.1752@thenoveltyconcepts.com,Annual Leave,16,2026,0
patricia.asare.1752@thenoveltyconcepts.com,Sick Leave,15,2026,0
patricia.asare.1752@thenoveltyconcepts.com,Compassionate Leave,8,2026,0
patricia.asare.1752@thenoveltyconcepts.com,Casual Leave,8,2026,0
patricia.asare.1752@thenoveltyconcepts.com,Study Leave,19,2026,0
patricia.asare.1752@thenoveltyconcepts.com,Maternity Leave,60,2026,0
abigail.donkor.1753@thenoveltyconcepts.com,Annual Leave,28,2026,4
abigail.donkor.1753@thenoveltyconcepts.com,Sick Leave,21,2026,0
abigail.donkor.1753@thenoveltyconcepts.com,Compassionate Leave,8,2026,0
abigail.donkor.1753@thenoveltyconcepts.com,Casual Leave,7,2026,0
abigail.donkor.1753@thenoveltyconcepts.com,Study Leave,20,2026,0
abigail.donkor.1753@thenoveltyconcepts.com,Maternity Leave,60,2026,0
ebenezer.donkor.1754@thenoveltyconcepts.com,Annual Leave,17,2026,0
ebenezer.donkor.1754@thenoveltyconcepts.com,Sick Leave,14,2026,0
ebenezer.donkor.1754@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
ebenezer.donkor.1754@thenoveltyconcepts.com,Casual Leave,5,2026,0
ebenezer.donkor.1754@thenoveltyconcepts.com,Study Leave,18,2026,0
ebenezer.donkor.1754@thenoveltyconcepts.com,Maternity Leave,60,2026,0
patricia.appiah.1755@thenoveltyconcepts.com,Annual Leave,20,2026,0
patricia.appiah.1755@thenoveltyconcepts.com,Sick Leave,14,2026,0
patricia.appiah.1755@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
patricia.appiah.1755@thenoveltyconcepts.com,Casual Leave,7,2026,0
patricia.appiah.1755@thenoveltyconcepts.com,Study Leave,19,2026,0
patricia.appiah.1755@thenoveltyconcepts.com,Maternity Leave,60,2026,0
blessing.mensah.1756@thenoveltyconcepts.com,Annual Leave,29,2026,0
blessing.mensah.1756@thenoveltyconcepts.com,Sick Leave,17,2026,0
blessing.mensah.1756@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
blessing.mensah.1756@thenoveltyconcepts.com,Casual Leave,7,2026,0
blessing.mensah.1756@thenoveltyconcepts.com,Study Leave,14,2026,0
blessing.mensah.1756@thenoveltyconcepts.com,Paternity Leave,5,2026,0
ama.mensah.1757@thenoveltyconcepts.com,Annual Leave,23,2026,5
ama.mensah.1757@thenoveltyconcepts.com,Sick Leave,16,2026,0
ama.mensah.1757@thenoveltyconcepts.com,Compassionate Leave,8,2026,0
ama.mensah.1757@thenoveltyconcepts.com,Casual Leave,6,2026,0
ama.mensah.1757@thenoveltyconcepts.com,Study Leave,17,2026,0
ama.mensah.1757@thenoveltyconcepts.com,Paternity Leave,5,2026,0
kwaku.donkor.1758@thenoveltyconcepts.com,Annual Leave,17,2026,3
kwaku.donkor.1758@thenoveltyconcepts.com,Sick Leave,20,2026,0
kwaku.donkor.1758@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
kwaku.donkor.1758@thenoveltyconcepts.com,Casual Leave,8,2026,3
kwaku.donkor.1758@thenoveltyconcepts.com,Study Leave,16,2026,0
kwaku.donkor.1758@thenoveltyconcepts.com,Maternity Leave,60,2026,0
abigail.bonsu.1759@thenoveltyconcepts.com,Annual Leave,30,2026,0
abigail.bonsu.1759@thenoveltyconcepts.com,Sick Leave,14,2026,0
abigail.bonsu.1759@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
abigail.bonsu.1759@thenoveltyconcepts.com,Casual Leave,9,2026,0
abigail.bonsu.1759@thenoveltyconcepts.com,Study Leave,13,2026,0
abigail.bonsu.1759@thenoveltyconcepts.com,Maternity Leave,60,2026,0
gifty.amankwah.1760@thenoveltyconcepts.com,Annual Leave,20,2026,9
gifty.amankwah.1760@thenoveltyconcepts.com,Sick Leave,15,2026,3
gifty.amankwah.1760@thenoveltyconcepts.com,Compassionate Leave,7,2026,0
gifty.amankwah.1760@thenoveltyconcepts.com,Casual Leave,6,2026,0
gifty.amankwah.1760@thenoveltyconcepts.com,Study Leave,20,2026,0
gifty.amankwah.1760@thenoveltyconcepts.com,Maternity Leave,60,2026,0
maame.osei.1761@thenoveltyconcepts.com,Annual Leave,28,2026,9
maame.osei.1761@thenoveltyconcepts.com,Sick Leave,16,2026,0
maame.osei.1761@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
maame.osei.1761@thenoveltyconcepts.com,Casual Leave,9,2026,0
maame.osei.1761@thenoveltyconcepts.com,Study Leave,20,2026,3
maame.osei.1761@thenoveltyconcepts.com,Maternity Leave,60,2026,0
kofi.nkansah.1762@thenoveltyconcepts.com,Annual Leave,25,2026,0
kofi.nkansah.1762@thenoveltyconcepts.com,Sick Leave,15,2026,0
kofi.nkansah.1762@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
kofi.nkansah.1762@thenoveltyconcepts.com,Casual Leave,6,2026,0
kofi.nkansah.1762@thenoveltyconcepts.com,Study Leave,10,2026,0
kofi.nkansah.1762@thenoveltyconcepts.com,Paternity Leave,5,2026,0
daniel.frimpong.1763@thenoveltyconcepts.com,Annual Leave,28,2026,0
daniel.frimpong.1763@thenoveltyconcepts.com,Sick Leave,16,2026,0
daniel.frimpong.1763@thenoveltyconcepts.com,Compassionate Leave,7,2026,0
daniel.frimpong.1763@thenoveltyconcepts.com,Casual Leave,10,2026,0
daniel.frimpong.1763@thenoveltyconcepts.com,Study Leave,12,2026,0
daniel.frimpong.1763@thenoveltyconcepts.com,Maternity Leave,60,2026,0
patricia.amankwah.1764@thenoveltyconcepts.com,Annual Leave,26,2026,0
patricia.amankwah.1764@thenoveltyconcepts.com,Sick Leave,14,2026,0
patricia.amankwah.1764@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
patricia.amankwah.1764@thenoveltyconcepts.com,Casual Leave,10,2026,0
patricia.amankwah.1764@thenoveltyconcepts.com,Study Leave,17,2026,0
patricia.amankwah.1764@thenoveltyconcepts.com,Maternity Leave,60,2026,0
adjoa.boateng.1765@thenoveltyconcepts.com,Annual Leave,18,2026,0
adjoa.boateng.1765@thenoveltyconcepts.com,Sick Leave,15,2026,0
adjoa.boateng.1765@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
adjoa.boateng.1765@thenoveltyconcepts.com,Casual Leave,9,2026,0
adjoa.boateng.1765@thenoveltyconcepts.com,Study Leave,12,2026,0
adjoa.boateng.1765@thenoveltyconcepts.com,Maternity Leave,60,2026,0
kwaku.danquah.1766@thenoveltyconcepts.com,Annual Leave,25,2026,0
kwaku.danquah.1766@thenoveltyconcepts.com,Sick Leave,19,2026,0
kwaku.danquah.1766@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
kwaku.danquah.1766@thenoveltyconcepts.com,Casual Leave,5,2026,0
kwaku.danquah.1766@thenoveltyconcepts.com,Study Leave,11,2026,0
kwaku.danquah.1766@thenoveltyconcepts.com,Maternity Leave,60,2026,0
ebenezer.baah.1767@thenoveltyconcepts.com,Annual Leave,19,2026,0
ebenezer.baah.1767@thenoveltyconcepts.com,Sick Leave,15,2026,0
ebenezer.baah.1767@thenoveltyconcepts.com,Compassionate Leave,8,2026,0
ebenezer.baah.1767@thenoveltyconcepts.com,Casual Leave,9,2026,0
ebenezer.baah.1767@thenoveltyconcepts.com,Study Leave,20,2026,0
ebenezer.baah.1767@thenoveltyconcepts.com,Paternity Leave,5,2026,0
prince.nkansah.1768@thenoveltyconcepts.com,Annual Leave,19,2026,0
prince.nkansah.1768@thenoveltyconcepts.com,Sick Leave,20,2026,0
prince.nkansah.1768@thenoveltyconcepts.com,Compassionate Leave,7,2026,0
prince.nkansah.1768@thenoveltyconcepts.com,Casual Leave,9,2026,0
prince.nkansah.1768@thenoveltyconcepts.com,Study Leave,16,2026,0
prince.nkansah.1768@thenoveltyconcepts.com,Paternity Leave,5,2026,0
sampson.quansah.1769@thenoveltyconcepts.com,Annual Leave,29,2026,0
sampson.quansah.1769@thenoveltyconcepts.com,Sick Leave,20,2026,0
sampson.quansah.1769@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
sampson.quansah.1769@thenoveltyconcepts.com,Casual Leave,10,2026,0
sampson.quansah.1769@thenoveltyconcepts.com,Study Leave,14,2026,0
sampson.quansah.1769@thenoveltyconcepts.com,Maternity Leave,60,2026,0
michael.donkor.1770@thenoveltyconcepts.com,Annual Leave,30,2026,9
michael.donkor.1770@thenoveltyconcepts.com,Sick Leave,15,2026,0
michael.donkor.1770@thenoveltyconcepts.com,Compassionate Leave,10,2026,0
michael.donkor.1770@thenoveltyconcepts.com,Casual Leave,5,2026,0
michael.donkor.1770@thenoveltyconcepts.com,Study Leave,10,2026,0
michael.donkor.1770@thenoveltyconcepts.com,Paternity Leave,5,2026,0
ama.yiadom.1771@thenoveltyconcepts.com,Annual Leave,23,2026,0
ama.yiadom.1771@thenoveltyconcepts.com,Sick Leave,15,2026,0
ama.yiadom.1771@thenoveltyconcepts.com,Compassionate Leave,9,2026,0
ama.yiadom.1771@thenoveltyconcepts.com,Casual Leave,8,2026,0
ama.yiadom.1771@thenoveltyconcepts.com,Study Leave,18,2026,0
ama.yiadom.1771@thenoveltyconcepts.com,Maternity Leave,60,2026,0
isaac.mensah.1772@thenoveltyconcepts.com,Annual Leave,26,2026,0
isaac.mensah.1772@thenoveltyconcepts.com,Sick Leave,15,2026,0
isaac.mensah.1772@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
isaac.mensah.1772@thenoveltyconcepts.com,Casual Leave,8,2026,0
isaac.mensah.1772@thenoveltyconcepts.com,Study Leave,20,2026,0
isaac.mensah.1772@thenoveltyconcepts.com,Paternity Leave,5,2026,0
gifty.kwarteng.1773@thenoveltyconcepts.com,Annual Leave,16,2026,2
gifty.kwarteng.1773@thenoveltyconcepts.com,Sick Leave,21,2026,0
gifty.kwarteng.1773@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
gifty.kwarteng.1773@thenoveltyconcepts.com,Casual Leave,8,2026,0
gifty.kwarteng.1773@thenoveltyconcepts.com,Study Leave,11,2026,0
gifty.kwarteng.1773@thenoveltyconcepts.com,Paternity Leave,5,2026,0
kwaku.asare.1774@thenoveltyconcepts.com,Annual Leave,24,2026,0
kwaku.asare.1774@thenoveltyconcepts.com,Sick Leave,18,2026,0
kwaku.asare.1774@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
kwaku.asare.1774@thenoveltyconcepts.com,Casual Leave,8,2026,0
kwaku.asare.1774@thenoveltyconcepts.com,Study Leave,15,2026,0
kwaku.asare.1774@thenoveltyconcepts.com,Maternity Leave,60,2026,0
emmanuel.frimpong.1775@thenoveltyconcepts.com,Annual Leave,16,2026,6
emmanuel.frimpong.1775@thenoveltyconcepts.com,Sick Leave,18,2026,2
emmanuel.frimpong.1775@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
emmanuel.frimpong.1775@thenoveltyconcepts.com,Casual Leave,5,2026,0
emmanuel.frimpong.1775@thenoveltyconcepts.com,Study Leave,17,2026,0
emmanuel.frimpong.1775@thenoveltyconcepts.com,Maternity Leave,60,2026,0
kojo.nkansah.1776@thenoveltyconcepts.com,Annual Leave,21,2026,3
kojo.nkansah.1776@thenoveltyconcepts.com,Sick Leave,17,2026,3
kojo.nkansah.1776@thenoveltyconcepts.com,Compassionate Leave,6,2026,0
kojo.nkansah.1776@thenoveltyconcepts.com,Casual Leave,5,2026,0
kojo.nkansah.1776@thenoveltyconcepts.com,Study Leave,10,2026,0
kojo.nkansah.1776@thenoveltyconcepts.com,Paternity Leave,5,2026,0
michael.yeboah.1777@thenoveltyconcepts.com,Annual Leave,17,2026,0
michael.yeboah.1777@thenoveltyconcepts.com,Sick Leave,18,2026,0
michael.yeboah.1777@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
michael.yeboah.1777@thenoveltyconcepts.com,Casual Leave,7,2026,0
michael.yeboah.1777@thenoveltyconcepts.com,Study Leave,14,2026,0
michael.yeboah.1777@thenoveltyconcepts.com,Maternity Leave,60,2026,0
ama.appiah.1778@thenoveltyconcepts.com,Annual Leave,23,2026,0
ama.appiah.1778@thenoveltyconcepts.com,Sick Leave,19,2026,0
ama.appiah.1778@thenoveltyconcepts.com,Compassionate Leave,7,2026,0
ama.appiah.1778@thenoveltyconcepts.com,Casual Leave,10,2026,0
ama.appiah.1778@thenoveltyconcepts.com,Study Leave,12,2026,0
ama.appiah.1778@thenoveltyconcepts.com,Maternity Leave,60,2026,0
gifty.sarpong.1779@thenoveltyconcepts.com,Annual Leave,23,2026,0
gifty.sarpong.1779@thenoveltyconcepts.com,Sick Leave,21,2026,0
gifty.sarpong.1779@thenoveltyconcepts.com,Compassionate Leave,8,2026,0
gifty.sarpong.1779@thenoveltyconcepts.com,Casual Leave,6,2026,0
gifty.sarpong.1779@thenoveltyconcepts.com,Study Leave,11,2026,0
gifty.sarpong.1779@thenoveltyconcepts.com,Maternity Leave,60,2026,0
emmanuel.kwarteng.1780@thenoveltyconcepts.com,Annual Leave,20,2026,0
emmanuel.kwarteng.1780@thenoveltyconcepts.com,Sick Leave,21,2026,0
emmanuel.kwarteng.1780@thenoveltyconcepts.com,Compassionate Leave,5,2026,0
emmanuel.kwarteng.1780@thenoveltyconcepts.com,Casual Leave,6,2026,0
emmanuel.kwarteng.1780@thenoveltyconcepts.com,Study Leave,10,2026,0
emmanuel.kwarteng.1780@thenoveltyconcepts.com,Paternity Leave,5,2026,0
kow.acheampong.1781@thenoveltyconcepts.com,Annual Leave,18,2026,0
kow.acheampong.1781@thenoveltyconcepts.com,Sick Leave,20,2026,0
kow.acheampong.1781@thenoveltyconcepts.com,Compassionate Leave,8,2026,0
kow.acheampong.1781@thenoveltyconcepts.com,Casual Leave,6,2026,0
kow.acheampong.1781@thenoveltyconcepts.com,Study Leave,12,2026,0
kow.acheampong.1781@thenoveltyconcepts.com,Maternity Leave,60,2026,0
emmanuel.appiah.1782@thenoveltyconcepts.com,Annual Leave,28,2026,0
