email,name,issuer,issueDate,url
kwesi.yiadom.1488@thenoveltyconcepts.com,React Nanodegree,Udacity,2025-10-29,https://certs.provider.com/verify/29980
akua.acheampong.929@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2023-09-07,https://certs.provider.com/verify/57173
akua.acheampong.929@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2023-07-17,https://certs.provider.com/verify/76314
afia.adu.1446@thenoveltyconcepts.com,SHRM-CP,SHRM,2024-05-05,https://certs.provider.com/verify/67519
adjoa.boateng.1716@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2025-09-17,https://certs.provider.com/verify/89923
adjoa.boateng.1716@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2025-09-30,https://certs.provider.com/verify/36168
afia.adu.181@thenoveltyconcepts.com,AWS Certified Developer,AWS,2023-09-29,https://certs.provider.com/verify/26409
prince.frimpong.753@thenoveltyconcepts.com,AWS Certified Developer,AWS,2025-03-06,https://certs.provider.com/verify/64703
prince.frimpong.753@thenoveltyconcepts.com,React Nanodegree,Udacity,2023-11-08,https://certs.provider.com/verify/16013
blessing.boateng.816@thenoveltyconcepts.com,PHR,HRCI,2025-12-23,https://certs.provider.com/verify/51995
blessing.boateng.816@thenoveltyconcepts.com,Conflict Resolution,LinkedIn Learning,2023-05-27,https://certs.provider.com/verify/94378
nana.frimpong.852@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2023-06-19,https://certs.provider.com/verify/31002
afia.yiadom.618@thenoveltyconcepts.com,Google Analytics,Professional Institute,2025-08-29,https://certs.provider.com/verify/18903
afia.yiadom.618@thenoveltyconcepts.com,SEO Fundamentals,Professional Institute,2024-02-07,https://certs.provider.com/verify/84588
michael.osei.1500@thenoveltyconcepts.com,CPA,Professional Institute,2024-03-29,https://certs.provider.com/verify/83357
michael.osei.1500@thenoveltyconcepts.com,Excel Expert,Professional Institute,2024-10-14,https://certs.provider.com/verify/38767
kojo.tetteh.1311@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2023-10-18,https://certs.provider.com/verify/27311
emmanuel.kwarteng.1780@thenoveltyconcepts.com,SEO Fundamentals,Professional Institute,2023-11-14,https://certs.provider.com/verify/33166
maame.gyamfi.1974@thenoveltyconcepts.com,Strategic Selling,Professional Institute,2024-09-01,https://certs.provider.com/verify/77606
maame.gyamfi.1974@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2023-07-14,https://certs.provider.com/verify/10767
abigail.appiah.1661@thenoveltyconcepts.com,PHR,HRCI,2025-06-26,https://certs.provider.com/verify/50560
kwaku.kwarteng.192@thenoveltyconcepts.com,Six Sigma Green Belt,Professional Institute,2025-11-30,https://certs.provider.com/verify/73240
abigail.yeboah.89@thenoveltyconcepts.com,Digital Marketing Specialist,Professional Institute,2024-10-31,https://certs.provider.com/verify/29781
yaa.mensah.1087@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2025-09-25,https://certs.provider.com/verify/22357
yaa.mensah.1087@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2023-05-18,https://certs.provider.com/verify/33279
abena.kwarteng.421@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2024-02-27,https://certs.provider.com/verify/50017
abena.kwarteng.421@thenoveltyconcepts.com,Strategic Selling,Professional Institute,2025-09-15,https://certs.provider.com/verify/68621
abena.adjei.892@thenoveltyconcepts.com,Digital Marketing Specialist,Professional Institute,2025-10-19,https://certs.provider.com/verify/44413
abena.adjei.892@thenoveltyconcepts.com,Google Analytics,Professional Institute,2023-12-23,https://certs.provider.com/verify/55214
kwame.baah.297@thenoveltyconcepts.com,Six Sigma Green Belt,Professional Institute,2025-07-05,https://certs.provider.com/verify/65476
kwame.baah.297@thenoveltyconcepts.com,Supply Chain Management,Professional Institute,2025-11-26,https://certs.provider.com/verify/51480
kow.turkson.686@thenoveltyconcepts.com,SEO Fundamentals,Professional Institute,2025-02-10,https://certs.provider.com/verify/35688
ebenezer.nkansah.337@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2025-04-21,https://certs.provider.com/verify/62148
ebenezer.nkansah.337@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2023-05-05,https://certs.provider.com/verify/70420
yaa.donkor.45@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2023-06-27,https://certs.provider.com/verify/17131
yaa.donkor.45@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2025-11-14,https://certs.provider.com/verify/73599
kofi.adu.1553@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2024-11-03,https://certs.provider.com/verify/25764
kofi.adu.1553@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2023-04-19,https://certs.provider.com/verify/86273
maame.tetteh.1057@thenoveltyconcepts.com,PHR,HRCI,2024-01-12,https://certs.provider.com/verify/45240
akua.donkor.173@thenoveltyconcepts.com,PHR,HRCI,2025-04-05,https://certs.provider.com/verify/21244
akua.donkor.173@thenoveltyconcepts.com,SHRM-CP,SHRM,2025-05-31,https://certs.provider.com/verify/90201
daniel.nkansah.165@thenoveltyconcepts.com,Project Management Professional (PMP),Professional Institute,2023-07-30,https://certs.provider.com/verify/97696
daniel.nkansah.165@thenoveltyconcepts.com,Six Sigma Green Belt,Professional Institute,2025-01-07,https://certs.provider.com/verify/21619
gifty.tetteh.456@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2024-09-16,https://certs.provider.com/verify/61000
gifty.tetteh.456@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2023-10-01,https://certs.provider.com/verify/88973
yaw.owusu.1518@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2023-09-29,https://certs.provider.com/verify/32499
akosua.bonsu.1721@thenoveltyconcepts.com,Six Sigma Green Belt,Professional Institute,2025-10-19,https://certs.provider.com/verify/43658
prince.gyamfi.812@thenoveltyconcepts.com,Cybersecurity Fundamentals,CompTIA,2024-05-31,https://certs.provider.com/verify/57055
prince.gyamfi.812@thenoveltyconcepts.com,Google Cloud Architect,Google,2023-07-30,https://certs.provider.com/verify/80438
abena.turkson.106@thenoveltyconcepts.com,Six Sigma Green Belt,Professional Institute,2023-10-27,https://certs.provider.com/verify/72942
abena.turkson.106@thenoveltyconcepts.com,Project Management Professional (PMP),Professional Institute,2025-05-10,https://certs.provider.com/verify/61480
kwaku.yeboah.911@thenoveltyconcepts.com,CPA,Professional Institute,2024-08-18,https://certs.provider.com/verify/73134
kwaku.yeboah.911@thenoveltyconcepts.com,Excel Expert,Professional Institute,2025-07-07,https://certs.provider.com/verify/17894
kwame.owusu.117@thenoveltyconcepts.com,Strategic Selling,Professional Institute,2025-02-01,https://certs.provider.com/verify/76792
kwame.owusu.117@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2023-10-22,https://certs.provider.com/verify/75079
abigail.frimpong.1853@thenoveltyconcepts.com,Six Sigma Green Belt,Professional Institute,2024-10-30,https://certs.provider.com/verify/78052
gifty.mensah.406@thenoveltyconcepts.com,Conflict Resolution,LinkedIn Learning,2024-09-06,https://certs.provider.com/verify/89019
prince.boateng.1030@thenoveltyconcepts.com,SHRM-CP,SHRM,2023-10-14,https://certs.provider.com/verify/12188
prince.boateng.1030@thenoveltyconcepts.com,PHR,HRCI,2025-05-27,https://certs.provider.com/verify/87113
sampson.owusu.1106@thenoveltyconcepts.com,Conflict Resolution,LinkedIn Learning,2023-10-24,https://certs.provider.com/verify/52345
ama.annan.1200@thenoveltyconcepts.com,AWS Certified Developer,AWS,2024-08-11,https://certs.provider.com/verify/77697
ebenezer.nkansah.724@thenoveltyconcepts.com,Supply Chain Management,Professional Institute,2024-01-17,https://certs.provider.com/verify/20430
ebenezer.nkansah.724@thenoveltyconcepts.com,Project Management Professional (PMP),Professional Institute,2023-11-07,https://certs.provider.com/verify/62974
prince.adu.1217@thenoveltyconcepts.com,Strategic Selling,Professional Institute,2024-09-02,https://certs.provider.com/verify/56832
prince.adu.1217@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2025-02-04,https://certs.provider.com/verify/79491
kwesi.frimpong.912@thenoveltyconcepts.com,AWS Certified Developer,AWS,2024-04-10,https://certs.provider.com/verify/94923
kofi.amankwah.1243@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2025-02-20,https://certs.provider.com/verify/52965
kofi.amankwah.1243@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2025-04-07,https://certs.provider.com/verify/91322
isaac.kwarteng.1399@thenoveltyconcepts.com,Six Sigma Green Belt,Professional Institute,2025-03-31,https://certs.provider.com/verify/49853
kwaku.sarpong.1834@thenoveltyconcepts.com,Supply Chain Management,Professional Institute,2024-03-21,https://certs.provider.com/verify/76709
kwaku.sarpong.1834@thenoveltyconcepts.com,Six Sigma Green Belt,Professional Institute,2024-11-04,https://certs.provider.com/verify/82534
kojo.danquah.942@thenoveltyconcepts.com,Conflict Resolution,LinkedIn Learning,2025-12-02,https://certs.provider.com/verify/64995
kojo.danquah.942@thenoveltyconcepts.com,SHRM-CP,SHRM,2023-07-30,https://certs.provider.com/verify/28486
yaa.oppong.690@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2025-10-23,https://certs.provider.com/verify/48681
yaa.oppong.690@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2023-12-08,https://certs.provider.com/verify/10053
afia.owusu.329@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2025-06-14,https://certs.provider.com/verify/53167
afia.owusu.329@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2025-02-20,https://certs.provider.com/verify/88298
kwesi.frimpong.1465@thenoveltyconcepts.com,AWS Certified Developer,AWS,2023-04-20,https://certs.provider.com/verify/40790
kwesi.frimpong.1465@thenoveltyconcepts.com,Google Cloud Architect,Google,2025-05-12,https://certs.provider.com/verify/23389
kwaku.donkor.1676@thenoveltyconcepts.com,AWS Certified Developer,AWS,2024-06-13,https://certs.provider.com/verify/79853
sampson.donkor.1043@thenoveltyconcepts.com,SEO Fundamentals,Professional Institute,2023-08-21,https://certs.provider.com/verify/81509
nana.frimpong.195@thenoveltyconcepts.com,Six Sigma Green Belt,Professional Institute,2024-10-20,https://certs.provider.com/verify/50276
nana.frimpong.195@thenoveltyconcepts.com,Project Management Professional (PMP),Professional Institute,2024-07-26,https://certs.provider.com/verify/14877
abigail.turkson.786@thenoveltyconcepts.com,Financial Modeling,Professional Institute,2023-04-10,https://certs.provider.com/verify/56753
abigail.turkson.786@thenoveltyconcepts.com,CPA,Professional Institute,2025-05-02,https://certs.provider.com/verify/21700
kojo.oppong.532@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2025-06-22,https://certs.provider.com/verify/21791
akua.osei.1086@thenoveltyconcepts.com,Supply Chain Management,Professional Institute,2024-04-22,https://certs.provider.com/verify/58813
samuel.tetteh.1654@thenoveltyconcepts.com,Digital Marketing Specialist,Professional Institute,2025-03-20,https://certs.provider.com/verify/10876
ama.baah.1888@thenoveltyconcepts.com,Strategic Selling,Professional Institute,2024-01-31,https://certs.provider.com/verify/23127
samuel.owusu.1856@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2025-10-01,https://certs.provider.com/verify/80316
samuel.owusu.1856@thenoveltyconcepts.com,Strategic Selling,Professional Institute,2023-10-22,https://certs.provider.com/verify/70980
maame.asare.451@thenoveltyconcepts.com,SHRM-CP,SHRM,2024-06-10,https://certs.provider.com/verify/33194
ebenezer.kwarteng.1041@thenoveltyconcepts.com,Digital Marketing Specialist,Professional Institute,2025-08-02,https://certs.provider.com/verify/53716
patricia.owusu.1129@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2024-12-13,https://certs.provider.com/verify/56948
patricia.owusu.1129@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2025-11-28,https://certs.provider.com/verify/92274
sampson.nkansah.871@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2025-09-17,https://certs.provider.com/verify/86351
sampson.nkansah.871@thenoveltyconcepts.com,Strategic Selling,Professional Institute,2024-06-28,https://certs.provider.com/verify/85776
rita.adu.964@thenoveltyconcepts.com,SEO Fundamentals,Professional Institute,2024-04-01,https://certs.provider.com/verify/45351
adjoa.tetteh.1347@thenoveltyconcepts.com,SHRM-CP,SHRM,2023-12-31,https://certs.provider.com/verify/24435
adjoa.tetteh.1347@thenoveltyconcepts.com,Conflict Resolution,LinkedIn Learning,2025-09-01,https://certs.provider.com/verify/33278
prince.donkor.170@thenoveltyconcepts.com,SHRM-CP,SHRM,2025-06-07,https://certs.provider.com/verify/85247
prince.donkor.170@thenoveltyconcepts.com,PHR,HRCI,2025-10-25,https://certs.provider.com/verify/51167
adjoa.adu.671@thenoveltyconcepts.com,Conflict Resolution,LinkedIn Learning,2025-04-17,https://certs.provider.com/verify/32356
adjoa.adu.671@thenoveltyconcepts.com,SHRM-CP,SHRM,2025-11-13,https://certs.provider.com/verify/59196
yaw.oppong.299@thenoveltyconcepts.com,Project Management Professional (PMP),Professional Institute,2024-01-13,https://certs.provider.com/verify/91978
yaw.oppong.299@thenoveltyconcepts.com,Supply Chain Management,Professional Institute,2024-02-11,https://certs.provider.com/verify/29652
emmanuel.owusu.412@thenoveltyconcepts.com,ACCA,Professional Institute,2025-09-15,https://certs.provider.com/verify/90676
afia.danquah.633@thenoveltyconcepts.com,CPA,Professional Institute,2024-04-30,https://certs.provider.com/verify/59136
afia.danquah.633@thenoveltyconcepts.com,Financial Modeling,Professional Institute,2024-03-16,https://certs.provider.com/verify/39622
samuel.donkor.291@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2023-04-10,https://certs.provider.com/verify/63741
samuel.donkor.291@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2024-03-02,https://certs.provider.com/verify/39625
kwesi.adjei.715@thenoveltyconcepts.com,Strategic Selling,Professional Institute,2023-05-13,https://certs.provider.com/verify/69979
kwesi.adjei.715@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2025-06-06,https://certs.provider.com/verify/61773
kofi.appiah.1588@thenoveltyconcepts.com,SEO Fundamentals,Professional Institute,2023-10-12,https://certs.provider.com/verify/77200
kofi.appiah.1588@thenoveltyconcepts.com,Google Analytics,Professional Institute,2023-12-18,https://certs.provider.com/verify/91666
yaw.annan.146@thenoveltyconcepts.com,Google Analytics,Professional Institute,2023-08-16,https://certs.provider.com/verify/33592
yaw.annan.146@thenoveltyconcepts.com,SEO Fundamentals,Professional Institute,2023-06-07,https://certs.provider.com/verify/74623
kow.annan.1882@thenoveltyconcepts.com,Financial Modeling,Professional Institute,2025-11-28,https://certs.provider.com/verify/25397
kow.annan.1882@thenoveltyconcepts.com,CPA,Professional Institute,2023-05-31,https://certs.provider.com/verify/54329
prince.quansah.673@thenoveltyconcepts.com,Six Sigma Green Belt,Professional Institute,2023-10-19,https://certs.provider.com/verify/83572
prince.quansah.673@thenoveltyconcepts.com,Supply Chain Management,Professional Institute,2024-02-29,https://certs.provider.com/verify/53836
samuel.amankwah.257@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2023-10-30,https://certs.provider.com/verify/13833
samuel.amankwah.257@thenoveltyconcepts.com,Strategic Selling,Professional Institute,2024-12-11,https://certs.provider.com/verify/75558
akosua.oppong.228@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2024-07-18,https://certs.provider.com/verify/18901
sampson.donkor.609@thenoveltyconcepts.com,Google Cloud Architect,Google,2023-06-07,https://certs.provider.com/verify/39655
akua.kwarteng.1576@thenoveltyconcepts.com,Digital Marketing Specialist,Professional Institute,2025-11-16,https://certs.provider.com/verify/16975
akua.kwarteng.1576@thenoveltyconcepts.com,Google Analytics,Professional Institute,2024-04-08,https://certs.provider.com/verify/97018
gifty.amankwah.1571@thenoveltyconcepts.com,Six Sigma Green Belt,Professional Institute,2025-12-10,https://certs.provider.com/verify/80199
kwaku.frimpong.966@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2024-03-05,https://certs.provider.com/verify/94509
ebenezer.yeboah.958@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2023-05-01,https://certs.provider.com/verify/62775
akua.frimpong.1177@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2025-08-27,https://certs.provider.com/verify/89819
prince.yiadom.1578@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2023-08-01,https://certs.provider.com/verify/53068
samuel.boateng.767@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2025-03-31,https://certs.provider.com/verify/55058
kojo.boateng.1658@thenoveltyconcepts.com,SHRM-CP,SHRM,2024-11-09,https://certs.provider.com/verify/95742
maame.turkson.1022@thenoveltyconcepts.com,CPA,Professional Institute,2025-06-15,https://certs.provider.com/verify/35061
maame.turkson.1022@thenoveltyconcepts.com,Excel Expert,Professional Institute,2025-12-05,https://certs.provider.com/verify/67627
akua.osei.1968@thenoveltyconcepts.com,ACCA,Professional Institute,2025-11-12,https://certs.provider.com/verify/17800
blessing.turkson.1453@thenoveltyconcepts.com,Conflict Resolution,LinkedIn Learning,2024-12-24,https://certs.provider.com/verify/77960
isaac.asare.512@thenoveltyconcepts.com,Cybersecurity Fundamentals,CompTIA,2023-08-19,https://certs.provider.com/verify/68845
kow.annan.1283@thenoveltyconcepts.com,SHRM-CP,SHRM,2025-04-10,https://certs.provider.com/verify/70380
akua.adjei.826@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2023-04-28,https://certs.provider.com/verify/48529
akua.adjei.826@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2024-02-14,https://certs.provider.com/verify/89872
ebenezer.bonsu.1164@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2025-02-22,https://certs.provider.com/verify/54492
ebenezer.bonsu.1164@thenoveltyconcepts.com,Strategic Selling,Professional Institute,2025-10-01,https://certs.provider.com/verify/44971
yaw.yeboah.839@thenoveltyconcepts.com,Six Sigma Green Belt,Professional Institute,2023-10-02,https://certs.provider.com/verify/55184
yaw.yeboah.839@thenoveltyconcepts.com,Supply Chain Management,Professional Institute,2024-10-11,https://certs.provider.com/verify/24249
rita.bonsu.1329@thenoveltyconcepts.com,PHR,HRCI,2023-06-15,https://certs.provider.com/verify/27973
rita.bonsu.1329@thenoveltyconcepts.com,Conflict Resolution,LinkedIn Learning,2025-04-30,https://certs.provider.com/verify/74619
nana.nkansah.1483@thenoveltyconcepts.com,Conflict Resolution,LinkedIn Learning,2024-09-27,https://certs.provider.com/verify/59768
nana.nkansah.1483@thenoveltyconcepts.com,PHR,HRCI,2024-12-06,https://certs.provider.com/verify/63129
maame.baah.1251@thenoveltyconcepts.com,AWS Certified Developer,AWS,2025-04-29,https://certs.provider.com/verify/11323
maame.baah.1251@thenoveltyconcepts.com,React Nanodegree,Udacity,2024-06-05,https://certs.provider.com/verify/68299
kwesi.appiah.1103@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2025-06-03,https://certs.provider.com/verify/72040
kwesi.appiah.1103@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2024-08-27,https://certs.provider.com/verify/65302
ama.boateng.557@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2024-12-10,https://certs.provider.com/verify/53002
ama.boateng.557@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2025-01-31,https://certs.provider.com/verify/69941
kofi.annan.1983@thenoveltyconcepts.com,Project Management Professional (PMP),Professional Institute,2025-11-06,https://certs.provider.com/verify/39113
kofi.annan.1983@thenoveltyconcepts.com,Six Sigma Green Belt,Professional Institute,2023-07-25,https://certs.provider.com/verify/88971
patricia.baah.1940@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2025-11-09,https://certs.provider.com/verify/99064
patricia.baah.1940@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2025-12-11,https://certs.provider.com/verify/22969
akua.tetteh.80@thenoveltyconcepts.com,Project Management Professional (PMP),Professional Institute,2024-02-13,https://certs.provider.com/verify/75374
akua.tetteh.80@thenoveltyconcepts.com,Six Sigma Green Belt,Professional Institute,2024-01-23,https://certs.provider.com/verify/80494
patricia.asare.212@thenoveltyconcepts.com,SEO Fundamentals,Professional Institute,2024-03-08,https://certs.provider.com/verify/62309
ama.sarpong.1647@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2023-07-20,https://certs.provider.com/verify/73080
rita.bonsu.611@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2024-08-31,https://certs.provider.com/verify/49426
rita.bonsu.611@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2024-10-25,https://certs.provider.com/verify/25712
rita.adjei.1932@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2023-10-10,https://certs.provider.com/verify/72742
akua.gyamfi.1442@thenoveltyconcepts.com,Strategic Selling,Professional Institute,2023-07-21,https://certs.provider.com/verify/42599
sampson.adu.436@thenoveltyconcepts.com,PHR,HRCI,2025-04-17,https://certs.provider.com/verify/30670
adjoa.danquah.1108@thenoveltyconcepts.com,Conflict Resolution,LinkedIn Learning,2024-11-23,https://certs.provider.com/verify/21742
adjoa.danquah.1108@thenoveltyconcepts.com,SHRM-CP,SHRM,2024-06-02,https://certs.provider.com/verify/29261
daniel.baah.60@thenoveltyconcepts.com,CPA,Professional Institute,2025-08-03,https://certs.provider.com/verify/40550
yaa.gyamfi.848@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2024-08-07,https://certs.provider.com/verify/73136
nana.osei.1582@thenoveltyconcepts.com,AWS Certified Developer,AWS,2023-12-18,https://certs.provider.com/verify/86635
nana.osei.1582@thenoveltyconcepts.com,Cybersecurity Fundamentals,CompTIA,2023-08-26,https://certs.provider.com/verify/13202
patricia.amankwah.111@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2023-10-18,https://certs.provider.com/verify/82894
patricia.amankwah.111@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2025-11-28,https://certs.provider.com/verify/97770
kojo.annan.1964@thenoveltyconcepts.com,Strategic Selling,Professional Institute,2024-03-06,https://certs.provider.com/verify/50654
kojo.annan.1964@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2025-01-22,https://certs.provider.com/verify/37351
emmanuel.adjei.1416@thenoveltyconcepts.com,Excel Expert,Professional Institute,2025-02-26,https://certs.provider.com/verify/15284
abena.owusu.1919@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2023-11-01,https://certs.provider.com/verify/81535
patricia.sarpong.765@thenoveltyconcepts.com,SHRM-CP,SHRM,2024-12-24,https://certs.provider.com/verify/28132
kojo.frimpong.1093@thenoveltyconcepts.com,Strategic Selling,Professional Institute,2025-03-07,https://certs.provider.com/verify/90063
kojo.frimpong.1093@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2025-04-30,https://certs.provider.com/verify/37773
kwame.kwarteng.395@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2023-09-01,https://certs.provider.com/verify/23708
kwame.kwarteng.395@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2023-12-18,https://certs.provider.com/verify/38165
emmanuel.gyamfi.670@thenoveltyconcepts.com,Excel Expert,Professional Institute,2025-08-20,https://certs.provider.com/verify/42352
emmanuel.gyamfi.670@thenoveltyconcepts.com,Financial Modeling,Professional Institute,2023-09-29,https://certs.provider.com/verify/91216
afia.kwarteng.709@thenoveltyconcepts.com,Strategic Selling,Professional Institute,2024-05-04,https://certs.provider.com/verify/73188
afia.kwarteng.709@thenoveltyconcepts.com,Salesforce Administrator,Professional Institute,2025-07-04,https://certs.provider.com/verify/12928
samuel.yeboah.179@thenoveltyconcepts.com,Cybersecurity Fundamentals,CompTIA,2025-12-17,https://certs.provider.com/verify/87789
nana.amankwah.541@thenoveltyconcepts.com,SEO Fundamentals,Professional Institute,2024-01-11,https://certs.provider.com/verify/97710
kwesi.nkansah.1884@thenoveltyconcepts.com,Google Analytics,Professional Institute,2025-07-20,https://certs.provider.com/verify/16119
daniel.sarpong.1298@thenoveltyconcepts.com,SEO Fundamentals,Professional Institute,2025-02-04,https://certs.provider.com/verify/48358
ebenezer.kwarteng.363@thenoveltyconcepts.com,CPA,Professional Institute,2024-08-31,https://certs.provider.com/verify/39289
ebenezer.kwarteng.363@thenoveltyconcepts.com,Financial Modeling,Professional Institute,2023-10-18,https://certs.provider.com/verify/20256
kofi.sarpong.708@thenoveltyconcepts.com,Google Cloud Architect,Google,2023-10-05,https://certs.provider.com/verify/71466
nana.quansah.93@thenoveltyconcepts.com,Digital Marketing Specialist,Professional Institute,2023-09-30,https://certs.provider.com/verify/30962
kofi.asare.840@thenoveltyconcepts.com,SEO Fundamentals,Professional Institute,2024-11-08,https://certs.provider.com/verify/45750
sampson.osei.1572@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2024-07-04,https://certs.provider.com/verify/12123
sampson.osei.1572@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2023-10-26,https://certs.provider.com/verify/38318
prince.frimpong.1871@thenoveltyconcepts.com,AWS Certified Developer,AWS,2023-06-22,https://certs.provider.com/verify/76282
prince.frimpong.1871@thenoveltyconcepts.com,Cybersecurity Fundamentals,CompTIA,2023-10-17,https://certs.provider.com/verify/28490
afia.nkansah.1862@thenoveltyconcepts.com,SHRM-CP,SHRM,2025-02-03,https://certs.provider.com/verify/11083
afia.nkansah.1862@thenoveltyconcepts.com,PHR,HRCI,2023-05-28,https://certs.provider.com/verify/14572
nana.danquah.1819@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2024-05-20,https://certs.provider.com/verify/88490
kow.yiadom.1567@thenoveltyconcepts.com,Supply Chain Management,Professional Institute,2025-03-21,https://certs.provider.com/verify/40230
kow.yiadom.1567@thenoveltyconcepts.com,Six Sigma Green Belt,Professional Institute,2025-12-10,https://certs.provider.com/verify/85464
sampson.nkansah.1071@thenoveltyconcepts.com,Google Analytics,Professional Institute,2023-12-13,https://certs.provider.com/verify/70936
sampson.nkansah.1071@thenoveltyconcepts.com,SEO Fundamentals,Professional Institute,2025-05-24,https://certs.provider.com/verify/21939
blessing.danquah.619@thenoveltyconcepts.com,SHRM-CP,SHRM,2024-06-03,https://certs.provider.com/verify/91212
kofi.osei.398@thenoveltyconcepts.com,Strategic Selling,Professional Institute,2024-05-24,https://certs.provider.com/verify/98394
kofi.osei.398@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2025-01-13,https://certs.provider.com/verify/39372
kwaku.mensah.1425@thenoveltyconcepts.com,Corporate Law Certificate,Professional Institute,2024-12-07,https://certs.provider.com/verify/29874
kwaku.mensah.1425@thenoveltyconcepts.com,Compliance Ethics,Professional Institute,2023-11-05,https://certs.provider.com/verify/17411
ama.baah.1121@thenoveltyconcepts.com,CPA,Professional Institute,2023-10-02,https://certs.provider.com/verify/72486
rita.acheampong.1493@thenoveltyconcepts.com,Supply Chain Management,Professional Institute,2025-04-27,https://certs.provider.com/verify/37072
adjoa.acheampong.1098@thenoveltyconcepts.com,Six Sigma Green Belt,Professional Institute,2024-02-06,https://certs.provider.com/verify/49974
adjoa.acheampong.1098@thenoveltyconcepts.com,Supply Chain Management,Professional Institute,2023-11-07,https://certs.provider.com/verify/58673
adjoa.amankwah.1525@thenoveltyconcepts.com,Negotiation Masterclass,Professional Institute,2023-09-11,https://certs.provider.com/verify/80681
adjoa.amankwah.1525@thenoveltyconcepts.com,Strategic Selling,Professional Institute,2025-01-13,https://certs.provider.com/verify/57941
abena.amankwah.1925@thenoveltyconcepts.com,Six Sigma Green Belt,Professional Institute,2024-09-24,https://certs.provider.com/verify/18503
emmanuel.owusu.1452@thenoveltyconcepts.com,PHR,HRCI,2023-07-12,https://certs.provider.com/verify/23435
